0,1
0.030556238223969853,0.07430163021217334
0.03059719832882772,0.0743425903170312
0.0734414680101581,0.07438355042188909
0.07348242811501597,0.07442451052674695
0.07352338821987384,0.07446547063160482
0.08294421233718359,0.07450643073646268
0.08298517244204145,0.07454739084132056
0.08302613254689932,0.11624477758663063
0.13258785942492013,0.14512165151142786
0.15056934545752437,0.14516261161628574
0.15061030556238225,0.14528549193085935
0.17121323830589005,0.1796100598017531
0.17125419841074793,0.17965101990661095
0.1712951585156058,0.17969198001146883
0.17133611862046366,0.1797329401163267
0.18579503563529123,0.17977390022118456
0.18583599574014908,0.18079790284263128
0.19501105922831163,0.18083886294748913
0.19505201933316949,0.2317522732858196
0.21758007700499712,0.23179323339067748
0.217621037109855,0.26710084377816007
0.21766199721471288,0.26714180388301795
0.22876218563119521,0.372040632424019
0.2288031457360531,0.37208159252887685
0.22884410584091094,0.40407143442287213
0.22888506594576882,0.40411239452773
0.23015482919636274,0.40415335463258784
0.2488735971164086,0.4041943147374457
0.25260096665847465,0.4042352748423036
0.2526419267633325,0.4042762349471615
0.2526828868681904,0.40431719505201935
0.25653313672483,0.44970099123453755
0.2718112558368149,0.449864831653969
0.2718522159416728,0.4499057917588269
0.2718931760465307,0.6211190300647169
0.27193413615138856,0.6927992135659867
0.28852297861882525,0.6951339395428853
0.28856393872368313,0.6951748996477431
0.33513557794707954,0.6952158597526009
0.3351765380519374,0.6952568198574588
0.3352174981567953,0.8877283525845826
0.3352584582616531,0.8877693126894405
0.3391087081182928,0.8878102727942984
0.3391496682231506,0.8878512328991562
0.3567215532071762,0.8878921930040141
0.35676251331203407,0.8999344638322274
0.35680347341689195,0.9864012451871876
0.3568444335217498,1.0061440157286803
0.37859424920127793,1.1552797575161793
0.3786352093061358,1.1894814450724993
0.3786761694109937,1.1895224051773572
0.37871712951585157,1.2243794544114033
0.3850659457688212,1.2244204145162612
0.4287703776521668,1.2685754075530433
0.4288113377570247,1.2686163676579012
0.4288522978618825,1.268657327762759
0.4288932579667404,1.4160727451462276
0.4656754321291062,1.4161137052510855
0.4657163922339641,1.4161546653559434
0.5170803637257312,1.4161956254608012
0.5772917178667978,1.4162365855656591
0.5773326779716557,1.4703448840829032
0.5773736380765134,1.470385844187761
0.5774145981813713,1.582165970344884
0.5774555582862292,1.582206930449742
